Xm,Ym
1026636.563549964,1290657.968119374
1032862.799762597,1289902.03828089
1029613.987173457,1288041.269301948
1035251.991839006,1292071.970797168
1027265.399039967,1288296.560134404
1033389.776754879,1290210.624179773
1029395.374867539,1290991.949245114
1035293.944182889,1291126.025045052
1035785.188887157,1292649.457850127
1033966.28818836,1288332.347620772
1032637.10957359,1292126.240543796
1031737.696708609,1289166.806194736
1035039.276060103,1292700.944909604
1028873.915465856,1290376.010609879
1033298.026411541,1291137.160000216
1030088.352974543,1292397.367928038
1034632.092149868,1290545.020018295
1032424.623923304,1295054.011650392
1030237.3004239,1290427.1468542
1029901.067010871,1288956.16978611
1024964.132317313,1289345.648695461
1029981.494548817,1289803.088867089
1029124.39524395,1292285.34822808
1031098.835088507,1290039.874633238
1032730.651228742,1291905.844126465
1031834.795070021,1290274.684244732
1028935.335295938,1292106.385036394
1034654.849091707,1293202.532332575
1028636.924132185,1290522.867736903
1036028.902679305,1291320.543836745
1036078.9954195,1291293.439767266
1024687.276059009,1291261.245603061
1034737.001516199,1293139.405088621
1033400.482053378,1294835.621805174
1027187.578001424,1288979.421954032
1026446.697139517,1290250.317241257
1030749.613795205,1290371.073459446
1032445.242061715,1291712.365110024
1027347.670610772,1288766.439615698
1029104.778877669,1292463.766409099
1028214.175265952,1293219.078124718
1035967.95735229,1295149.873498739
1033787.746251954,1293966.484881562
1031734.339165572,1291214.833316457
1025635.929884308,1291545.339488407
1026407.906182461,1290752.339408956
1029838.858508734,1288678.994559891
1024938.480398099,1290311.293054851
1031625.153376017,1292294.159272159
1026223.08671361,1289258.543699343
1031033.51562797,1291498.506937327
1029667.197516224,1290040.051121618
1036013.936575207,1292198.993759708
1035804.211247149,1291098.003440614
1028278.637794927,1291647.690665965
1025327.263555919,1289869.068927154
1033245.542109197,1290638.655779086
1032195.462292143,1292737.978990305
1035666.102339794,1291540.238212045
1033630.25481702,1292537.219459289
1031626.599184404,1289015.37211623
1028863.646005779,1292164.334719762
1027979.878967385,1289462.131282798
1029567.093344548,1289551.621394747
1032915.584434547,1295568.053290163
1029010.200635912,1289657.147385536
1029614.130299632,1289009.266863669
1029601.218833027,1288672.997680867
1024199.487642936,1291201.560466483
1024550.160753155,1292074.129060731
1032108.505981477,1289537.341232218
1024708.599476378,1290514.280482885
1024854.091731216,1290325.164781271
1034951.082532082,1290363.435600022
1033307.960218706,1289619.943542832
1023874.629393367,1292744.395080728
1031429.411597966,1292479.035144638
1025535.375855152,1289981.726092916
1035199.701976838,1293397.957256499
1024643.892988154,1289917.189997371
1032783.353019134,1295425.172486426
1027556.897352314,1292949.453326166
1034212.862521576,1292363.408888111
1027986.664477501,1290680.51935589
1033357.617424722,1292158.593931624
1026093.121264012,1289120.2470689
1030241.744863002,1289925.172054611
1025469.551641207,1290526.745124621
1024263.283149827,1289618.968239956
1028166.098184899,1289336.325668602
1032260.237987409,1292637.654062226
1035129.126080165,1291251.29584476
1033686.7326221,1290318.142427299
1026354.06365641,1290689.591785355
1032265.026410389,1292373.87332039
1035933.19905013,1292359.621687904
1031010.25835619,1290243.799576761
1025218.456013742,1290700.786885271
1033428.196431008,1292037.143861583
1024284.39404597,1292780.329472241
1025445.390371675,1290776.942113026
1027277.679820485,1290607.209393488
1028333.680815253,1291038.404041375
1028594.542221582,1291589.953939944
1033429.981077101,1291796.818967463
1024932.454831754,1290092.506169773
1031917.739725964,1292251.596567507
1031478.725257389,1288251.019914175
1031114.044299369,1291874.147651683
1031316.555363841,1289893.928729828
1034934.756811372,1291011.971382932
1031075.097554027,1288396.252868156
1029629.267915959,1289703.463935935
1032460.871810513,1294708.263471226
1025388.466469686,1289602.737674692
1024954.968170456,1289978.179752624
1027837.513153509,1290363.039303847
1024089.237112529,1292652.275722248
1031845.42071287,1294363.289140134
1028647.719334082,1289002.98205475
1035273.829377409,1292783.201784031
1036143.595425096,1292393.243463909
1029283.767740308,1291551.617504064
1031984.167042298,1295664.073327536
1030274.623029138,1286581.099231509
1030721.801021803,1286471.934199585
1035834.610146839,1289779.588510715
1025252.270687211,1288974.584723102
1024490.557987879,1289617.6707264
1030687.400071739,1291850.245616583
1031229.291918792,1287569.697092992
1028418.08819961,1293014.12032525
1028054.734281183,1291747.858185892
1028597.467151547,1289597.452601505
1034793.303046976,1290244.222593004
1033077.440527389,1290811.784956442
1031778.236549027,1291350.619493674
1026395.5735472,1290987.119057881
1031302.698380913,1293037.830273695
1031705.994822244,1295546.314030191
1031949.610450327,1289313.012089149
1035101.221919531,1289695.834421209
1029004.838345486,1291251.28214937
1031798.528373556,1292431.196955213
1024888.712848326,1288798.122415477
1031397.571169599,1295014.627299884
1030368.858291643,1291131.082707216
1024623.802967038,1289379.899533705
1024613.060198057,1289197.58641201
1029855.674060016,1289847.836242318
1031656.619206936,1291894.01969659
1029223.798665691,1292357.051319498
1031699.147166191,1292520.125329946
1034821.246582416,1292753.389364335
1028394.030398965,1289554.41945913
1027041.863275806,1291367.243043279
1030908.288557119,1289640.736254734
1030599.890476395,1288522.880514824
1025504.766249308,1293071.840821147
1029459.96541547,1289052.21812049
1032781.562414075,1294887.675829313
1028307.376555596,1289038.729169282
1029891.252402936,1287539.789604879
1032095.329051734,1295737.574325199
1032634.086576699,1289442.746108619
1026859.745097928,1291140.820473088
1029107.204105898,1290717.858119611
1031789.688003692,1290357.219663303
1031914.121476439,1290588.149215774
1025076.466260773,1290880.217366053
1031041.195494378,1288497.925186256
1030442.320565971,1292085.038567198
1034184.507050927,1293617.938815318
1034361.643346438,1292803.600919276
1030391.737376112,1292959.845412822
1024930.466087825,1289094.819024056
1029914.103951682,1292273.876908215
1032755.538228224,1295084.458960135
1031409.62328298,1287765.876695928
1033057.542647379,1291094.892662514
1025098.811933433,1290400.944397096
1033491.292844066,1292984.790480779
1030771.034923447,1296253.269671846
1024839.024852828,1291077.834418826
1030535.982078296,1290562.345463144
1024878.610358264,1291269.883674907
1024967.019488176,1291342.133185404
1031843.594257218,1292720.202612506
1031960.272874612,1290510.640591163
1024181.139060728,1290871.376059477
1032496.288626738,1289303.527571673
1035648.207810486,1292411.276152484
1030535.638832931,1291624.697977894
1033843.944379363,1291796.035947602
1032419.865610801,1294344.563951694
1033959.411765705,1291600.656540995
1034919.802087559,1291143.078095839
1029705.941455136,1292792.406471595
1033372.564749958,1292678.68900077
1035800.012623415,1293062.683542636
1027331.153801391,1290879.967706051
1024727.101060231,1291439.425204711
1025268.298745199,1289740.264610728
1030859.011125359,1290250.560462469
1030780.160775807,1292142.142902468
1028806.831387373,1290891.872968163
1025811.272120245,1290012.159328498
1031435.983090016,1292695.629682224
1033098.593361967,1292023.512701283
1031018.205928001,1290018.524313024
1032160.759725652,1293828.386243347
1033351.395778086,1292417.129730981
1024096.749987745,1292000.787272508
1027349.693100091,1291195.173312852
1036122.195545096,1293182.980566168
1023376.997727205,1292300.422366239
1033472.869030503,1293665.448732462
1029996.047653723,1289487.461037125
1033615.359409879,1291100.415641069
1028999.957711349,1288682.291549497
1032640.847655273,1292571.409757363
1033227.984309593,1291374.777021383
1032358.442813466,1289164.356408368
1029516.817526615,1287012.889658319
1023835.058236057,1290903.552250979
1035107.937586102,1290588.399766667
1035110.473343602,1290260.178173077
1033251.427935021,1293697.7727897
1030955.665622716,1293173.18248386
1025651.320582895,1290048.522200619
1031446.877951747,1290249.178554802
1025592.714529885,1290185.036455916
1034984.714254337,1293557.979390347
1029668.92601159,1292638.479623736
1032220.644861938,1289025.137872068
1029578.575619272,1289408.728527596
1028855.593751349,1292577.198385564
1028301.109109056,1289493.110223531
1033324.912033095,1295161.424226225
1031528.016943415,1288334.503276274
1032082.818208117,1288885.947746164
1031945.020256721,1288746.729209779
1026037.532032238,1290891.064435439
1028627.93714431,1287730.659471164
1035134.652608049,1292953.278458652
1025065.03516433,1293012.091054042
1035468.821737441,1290156.003614413
1024788.457516854,1289287.562788967
1036049.581762405,1291770.945658628
1029027.697223479,1291929.275380716
1029026.97151509,1291915.442685989
1029048.682814644,1291908.110623918
1029034.597007632,1291911.599418947
1029037.625700793,1291920.506365882
1029026.506813094,1291922.324971174
1031659.863558344,1286812.065325674
1031587.504296446,1291144.351025942
1031573.595697117,1289931.169858724
1030181.161838299,1289408.200322266
1032026.072331841,1289793.575052309
1034368.767610879,1292373.841335509
1035456.655670559,1292716.766676075
1031349.268744621,1293475.99928966
1032044.238513658,1292321.121691242
1032856.817676435,1293972.233218972
1029417.997388234,1286847.593903213
1034715.713461247,1292267.504592894
1029668.750786438,1292176.518599344
1032326.266812693,1292457.861832339
1029450.650262075,1290009.858338259
1032423.539066421,1296208.396914267
1032512.551697826,1295478.372216924
1035479.911137742,1291032.360260924
1031941.348342694,1294223.469093007
1030414.247466851,1290029.705015413
1030254.725540233,1287916.981181669
1023339.836871015,1291745.604363447
1029754.969556306,1290133.278433369
1035986.330555957,1290869.602051029
1026191.236594315,1288200.140164452
1034695.663303499,1292441.781602473
1032232.121986506,1290863.859376372
1036031.162780118,1291202.377728794
1028747.635253233,1291788.759119373
1031805.216682354,1288609.495831549
1029654.366011356,1290663.176891132
1028561.363869489,1290322.632020263
1025423.748572715,1290454.173464567
1029497.841799565,1288942.066390968
1029283.384571187,1289515.733478418
1033823.064535437,1290877.563815084
1033329.808335307,1293467.663278401
1030400.147944464,1288907.853020275
1032350.489567848,1290802.293625799
1023916.533444839,1291573.139582139
1031322.982531413,1296624.319956372
1028122.931589303,1289032.420006379
1031863.720705963,1289063.620335679
1025713.297248111,1290481.248298348
1029127.602995336,1288423.796605936
1025333.327597477,1290471.0838996
1032518.662113104,1293008.343271157
1028165.227527303,1290146.411503966
1028446.381303416,1288377.785273317
1034797.658016564,1292481.456778142
1035016.301933222,1292380.898458888
1035727.523432871,1288818.1866485
1028999.753816467,1287971.970091543
1028680.948348021,1287431.584757964
1031336.396310464,1290376.48145187
1027219.673995824,1291325.428127396
1027641.450696024,1290777.023246307
1029750.029279625,1289259.845084903
1029052.619259909,1291995.559834189
1024909.645860729,1292032.556460502
1033210.548235186,1292445.750743636
1032962.771035758,1292087.032279504
1029252.266183157,1290332.831760458
1033192.592354631,1291988.922908382
1032897.115293103,1295198.657065782
1031557.193585811,1295715.158791179
1033702.308365314,1290956.064519629
1034281.113136178,1290340.960677959
1024895.910185843,1290402.815707913
1024242.819439432,1291635.749889628
1029844.967654969,1291962.874906752
1023411.62256344,1291871.811649848
1027797.238256847,1290491.250016023
1032389.992743397,1291204.699576747
1031887.64999912,1294757.211995391
1028617.405262679,1288911.582309174
1031489.249691753,1295289.226234262
1031337.228823294,1294607.37967538
1029855.593025956,1290909.637452614
1030752.225837266,1295896.878691083
1033973.243540795,1292630.611212984
1030150.618838328,1292230.947029957
1024264.527417819,1292117.692764537
1024130.113788164,1289662.380724639
1028221.576947549,1292530.078872171
1030903.361344708,1288187.301861695
1028832.333545235,1289200.18253038
1029760.431801333,1291680.12380901
1030818.569512696,1287797.65476381
1036204.65194793,1291038.399999965
1029530.0695322,1288522.605838941
1030277.671544433,1290201.649451718
1028970.829263601,1291974.826448779
1028986.732939957,1291951.751947111
1028986.255877769,1291925.253295147
1029003.46279761,1291936.462098486
1028964.103746664,1292004.444785699
1029236.932795844,1288257.627851842
1024983.0789339,1290167.678978175
1030246.638049073,1289790.346282672
1027784.285441224,1290850.3728465
1029016.230763274,1288541.751431346
1031857.297423699,1292191.129359946
1036190.094691309,1291297.057564592
1029223.494341224,1292134.035352033
1034484.721505755,1291833.608410872
1027555.344370655,1287919.350580887
1031513.727050857,1292268.393748283
1032132.858755666,1292430.138646082
1032050.297537156,1295053.434600398
1031392.795495842,1292424.131172447
1035482.845010879,1292142.2919664
1026805.664474022,1290629.158649319
1028855.765716543,1291119.315652334
1033663.618626834,1291842.686603678
1027084.174576807,1289795.113327258
1024403.187648326,1289742.352460737
1025697.987607711,1290824.545806034
1032179.400821542,1295141.040815616
1030880.217387359,1289796.021627995
1029690.933975606,1288760.178469206
1030828.658838017,1290486.455089654
1035870.511150543,1290958.332079207
1032263.367832118,1288318.455831125
1033197.860831828,1292133.576810551
1028901.148255269,1289310.384355653
1029134.565253802,1286431.688160854
1035815.74788012,1291903.847689439
